name,nickname,score,count,platform,date,dna,company,tag,url
骷髅女孩:返场,Skullgirls Encore,-1.0,-1,"['PC', 'X360', 'PSV', 'PS3', 'PS4']",2016-04-13,['格斗'],Lab Zero Games,['格斗'],https://www.vgtime.com/game/1485.jhtml
暗杀神 弑神编年史,Ascension: Chronicle of the Godslayer,-1.0,-1,"['PC', 'PSV']",2011-06-30,['模拟'],Playdek,"['模拟', '桌游']",https://www.vgtime.com/game/861.jhtml
脑航员,Psychonauts,-1.0,-1,"['PC', 'Xbox', 'PS2', 'PS4']",2005-04-19,['平台'],Double Fine,['平台'],https://www.vgtime.com/game/4055.jhtml
野性传奇,Brutal Legend,-1.0,-1,"['PC', 'X360', 'PS3']",2009-10-13,['动作'],Double Fine,['动作'],https://www.vgtime.com/game/2553.jhtml
洞穴,The Cave,8.1,10,"['PC', 'WiiU', 'X360', 'PS3']",2013-01-22,"['动作', '平台']",Double Fine,"['动作', '平台']",https://www.vgtime.com/game/342.jhtml
万圣节大作战2,Costume Quest 2,-1.0,-1,"['PC', 'X360', 'XBone', 'PS3', 'PS4']",2014-10-29,"['角色扮演', '冒险']",Double Fine,"['角色扮演', '冒险']",https://www.vgtime.com/game/69.jhtml
冥界狂想曲 高清版,Grim Fandango Remastered,7.1,21,"['PC', 'PSV', 'PS4', 'Switch']",2015-01-27,"['冒险', '剧情']",Double Fine,"['冒险', '剧情']",https://www.vgtime.com/game/575.jhtml
破碎时光,Broken Age,-1.0,-1,"['PC', 'PSV', 'PS4', 'Switch']",2014-01-14,"['冒险', '剧情']",Double Fine,"['冒险', '剧情']",https://www.vgtime.com/game/897.jhtml
圣杯,Massive Chalice,-1.0,-1,"['PC', 'XBone']",2015-06-01,"['动作', '冒险']",Double Fine,"['动作', '冒险']",https://www.vgtime.com/game/491.jhtml
触手也疯狂 重制版,Day of the Tentacle：Remastered,-1.0,-1,"['PC', 'PSV', 'PS4']",2016-03-22,['冒险'],Double Fine,['冒险'],https://www.vgtime.com/game/950.jhtml
将死之日,A Few Days Left,-1.0,-1,['iOS'],2014-10-23,"['俯视角', '射击']",ORAP Games,"['俯视角', '射击']",https://www.vgtime.com/game/834.jhtml
3对3 街头篮球,3on3 Freestyle,6.8,109,['PS4'],2017-02-21,['体育'],JOYCITY Games,"['体育', '你懂的免费游戏']",https://www.vgtime.com/game/4361.jhtml
无冬OL,Neverwinter Online,6.3,80,"['PC', 'XBone', 'PS4']",2014-09-29,"['角色扮演', 'MMO']",Cryptic Studios,"['角色扮演', 'MMO']",https://www.vgtime.com/game/228.jhtml
隐龙传：影踪,,6.0,45,"['PC', 'XBone', 'PS4']",2017-08-18,['动作'],美格方互动,['动作'],https://www.vgtime.com/game/4362.jhtml
寄生前夜 第三次生日,The 3rd Birthday,8.4,482,['PSP'],2010-12-22,"['科幻', '冒险', '第三人称', '射击']",HexaDrive,"['科幻', '冒险', '第三人称', '射击']",https://www.vgtime.com/game/3997.jhtml
可塑性记忆,プラスティック・メモリーズ,-1.0,-1,['PSV'],2016-10-13,['冒险'],MAGES.,['冒险'],https://www.vgtime.com/game/4281.jhtml
果然在游戏中我的青春恋爱物语还是有问题 续,やはりゲームでも俺の青春ラブコメはまちがっている。続,8.8,67,['PSV'],2016-10-27,"['文字', '冒险']",MAGES.,"['文字', '冒险']",https://www.vgtime.com/game/3605.jhtml
混沌思绪 热恋亲亲,CHAOS;HEAD らぶChu☆Chu!,-1.0,-1,"['X360', 'PSP', 'PSV', 'PS3']",2010-03-25,['文字'],Nitroplus,['文字'],https://www.vgtime.com/game/3829.jhtml
命运石之门 0,STEINS;GATE 0,8.5,149,"['PC', 'XBone', 'PSV', 'PS3', 'PS4']",2015-12-10,"['文字', '冒险']",5pb.,"['文字', '冒险']",https://www.vgtime.com/game/597.jhtml
在世界尽头咏唱爱的少女YU-NO,この世の果てで恋を唄う少女YU-NO,-1.0,-1,"['PSV', 'PS4']",2017-03-16,"['文字', '冒险']",élf,"['文字', '冒险']",https://www.vgtime.com/game/3025.jhtml
胖次保卫阵线,パンチライン,-1.0,-1,"['PSV', 'PS4']",2016-04-28,['冒险'],MAGES.,['冒险'],https://www.vgtime.com/game/3529.jhtml
Re：从零开始的异世界生活 死或吻,Re:ゼロから始める異世界生活 -DEATH OR KISS-,-1.0,-1,"['PSV', 'PS4']",2017-03-23,['文字'],MAGES.,"['文字', 'AVG']",https://www.vgtime.com/game/10070.jhtml
日落过载,Sunset Overdrive,8.5,156,['XBone'],2014-10-28,"['动作', '射击']",Insomniac Games,"['动作', '射击']",https://www.vgtime.com/game/459.jhtml
瑞奇 死锁,Ratchet: Deadlocked,-1.0,-1,['PS2'],2005-10-25,['平台'],Insomniac Games,['平台'],https://www.vgtime.com/game/4171.jhtml
瑞奇与叮当,Ratchet & Clank,8.5,1142,['PS4'],2016-04-12,"['动作', '第三人称', '射击']",Insomniac Games,"['动作', '解谜', '第三人称', '射击']",https://www.vgtime.com/game/534.jhtml
瑞奇与叮当 未来 时空裂缝,Ratchet & Clank Future:A Crack in Time,-1.0,-1,['PS3'],2009-10-27,"['动作', '平台']",Insomniac Games,"['动作', '平台']",https://www.vgtime.com/game/2567.jhtml
瑞奇与叮当 未来毁灭器,Ratchet & Clank Future: Tools of Destruction,-1.0,-1,['PS3'],2007-10-23,"['动作', '平台']",Insomniac Games,"['动作', '平台']",https://www.vgtime.com/game/3719.jhtml
瑞奇与叮当 Q力量,Ratchet & Clank QForce,-1.0,-1,"['PSV', 'PS3']",2013-06-06,"['动作', '平台']",Insomniac Games,"['动作', '平台']",https://www.vgtime.com/game/1392.jhtml
抵抗 3,Resistance 3,7.0,12,['PS3'],2011-09-06,"['体感', '主视角', '射击']",Insomniac Games,"['体感', '主视角', '射击']",https://www.vgtime.com/game/2814.jhtml
奇异人生,Life Is Strange,8.6,913,"['PC', 'Android', 'iOS', 'X360', 'XBone', 'PS3', 'PS4']",2015-01-29,"['解谜', '冒险']",Dontnod Entertainment,"['解谜', '冒险', '音乐NB']",https://www.vgtime.com/game/187.jhtml
否决,Overruled!,-1.0,-1,"['PC', 'XBone']",2015-09-15,"['动作', '平台']",Dlala Studios,"['动作', '平台']",https://www.vgtime.com/game/246.jhtml
德军总部2：新巨人,Wolfenstein II: The New Colossus,8.3,301,"['PC', 'XBone', 'PS4', 'Switch']",2017-10-27,"['主视角', '射击']",Machine Games,"['主视角', '射击', 'B级']",https://www.vgtime.com/game/10373.jhtml
德军总部：新秩序,Wolfenstein: The New Order,8.0,202,"['XBone', 'PS4']",2014-05-20,"['主视角', '射击']",Machine Games,"['主视角', '射击']",https://www.vgtime.com/game/398.jhtml
德军总部：旧血脉,Wolfenstein: The Old Blood,7.9,142,"['PC', 'XBone', 'PS4']",2015-05-05,"['主视角', '射击']",Machine Games,"['主视角', '射击']",https://www.vgtime.com/game/2130.jhtml
德军总部,Wolfenstein,7.5,20,"['PC', 'X360', 'PS3']",2009-08-18,"['主视角', '射击']",Machine Games,"['主视角', '射击']",https://www.vgtime.com/game/2488.jhtml
苍蓝雷霆Gunvolt 强袭合集,Azure Striker Gunvolt: Striker Pack,8.2,10,['Switch'],2017-08-31,['动作'],Inti Creates,['动作'],https://www.vgtime.com/game/10306.jhtml
少女萌枪VR,Gal☆Gun VR,-1.0,-1,['PC'],2017-08-09,"['动作', '模拟', '射击', 'VR']",Inti Creates,"['动作', '模拟', '射击', 'VR']",https://www.vgtime.com/game/10465.jhtml
苍蓝雷霆Gunvolt 2,蒼き雷霆 ガンヴォルト 爪,8.2,17,"['3DS', 'Switch']",2016-08-25,['动作'],Inti Creates,['动作'],https://www.vgtime.com/game/3567.jhtml
少女萌枪,ぎゃる☆がん,-1.0,-1,['X360'],2009-01-27,['射击'],Inti Creates,['射击'],https://www.vgtime.com/game/2645.jhtml
洛克人ZX,ロックマンゼクス,8.0,21,['NDS'],2006-07-06,['动作'],Inti Creates,['动作'],https://www.vgtime.com/game/4245.jhtml
无敌闪电枪 Burst,Mighty Gunvolt Burst,8.0,22,"['3DS', 'Switch']",2017-06-15,"['动作', '射击']",Inti Creates,"['动作', '射击']",https://www.vgtime.com/game/10305.jhtml
苍蓝雷霆Gunvolt,蒼き雷霆 ガンヴォルト,7.9,32,"['3DS', 'Switch']",2014-08-20,['动作'],Inti Creates,['动作'],https://www.vgtime.com/game/634.jhtml
合金弹头3,Metal Slug 3,8.3,216,"['PC', 'Xbox', 'X360', 'XBone', 'PSV', 'PS2', 'PS3', 'PS4']",2000-03-23,['射击'],DotEmu,['射击'],https://www.vgtime.com/game/1255.jhtml
神奇男孩：龙之陷阱,Wonder Boy: The Dragon's Trap,7.6,103,"['PC', 'XBone', 'PS4', 'Switch']",2017-04-18,"['动作', '平台', '冒险']",Lizardcube,"['动作', '平台', '冒险']",https://www.vgtime.com/game/10114.jhtml
Windjammers,,-1.0,-1,"['Wii', 'PSV', 'PS4', 'Switch']",1994-02-17,"['动作', '格斗', '体育']",SNK,"['动作', '格斗', '体育']",https://www.vgtime.com/game/10871.jhtml
机甲狂潮,The Surge,7.4,10,"['PC', 'XBone', 'PS4']",2017-05-16,"['动作', '角色扮演']",Deck13,"['动作', '角色扮演']",https://www.vgtime.com/game/2686.jhtml
陷落之王,Lords of the Fallen,6.5,142,"['PC', 'XBone', 'PS4']",2014-10-28,"['动作', '冒险']",Deck13,"['动作', '冒险']",https://www.vgtime.com/game/190.jhtml
另一个99,The Other 99,-1.0,-1,"['PC', 'XBone', 'PS4']",2016-08-25,"['生存', '冒险']",Burning Arrow,"['生存', '冒险']",https://www.vgtime.com/game/3654.jhtml
洞穴探险,Spelunky,7.0,35,"['PC', 'X360', 'PSV', 'PS3', 'PS4']",2013-08-27,"['动作', '平台', '冒险']",Mossmouth,"['动作', '平台', '冒险']",https://www.vgtime.com/game/609.jhtml
侍铳,Samurai Gunn,-1.0,-1,"['PC', 'PSV', 'PS4']",2015-12-31,['格斗'],Maxistentialism,['格斗'],https://www.vgtime.com/game/1445.jhtml
九张羊皮纸,Nine Parchments,8.0,41,"['PC', 'XBone', 'PS4', 'Switch']",2017-12-05,"['策略', '角色扮演', '俯视角']",Frozenbyte,"['策略', '角色扮演', '俯视角']",https://www.vgtime.com/game/10525.jhtml
街舞少年,Floor Kids,-1.0,-1,"['PC', 'XBone', 'PS4', 'Switch']",2017-12-07,"['音乐', '模拟', '体育', '派对', '独立']",MERJ Media,"['音乐', '模拟', '体育', '派对', '独立']",https://www.vgtime.com/game/10501.jhtml
地球防卫军5,地球防衛軍5,8.9,10,['PS4'],2017-12-07,"['动作', '角色扮演', '科幻', '冒险', '第三人称', '3D']",Sandlot,"['动作', '角色扮演', '科幻', '冒险', '第三人称', '3D']",https://www.vgtime.com/game/10528.jhtml
如龙 极2,龍が如く 極2,8.8,551,['PS4'],2017-12-07,"['动作', '角色扮演', '模拟', '第三人称']",SEGA,"['动作', '角色扮演', '模拟', '第三人称']",https://www.vgtime.com/game/10485.jhtml
假面骑士 巅峰战士,仮面ライダー　クライマックスファイターズ,-1.0,-1,['PS4'],2017-12-07,"['动作', '格斗']",Bandai Namco,"['动作', '格斗']",https://www.vgtime.com/game/10530.jhtml
王权 女王陛下,Reigns: Her Majesty,-1.0,-1,"['PC', 'Android', 'iOS', 'Switch']",2017-12-07,"['模拟', '卡牌', '独立']",Nerial,"['模拟', '卡牌', '独立']",https://www.vgtime.com/game/10652.jhtml
辐射4 VR,Fallout 4 VR,-1.0,-1,['PC'],2017-12-12,"['角色扮演', '开放世界']",Bethesda,"['角色扮演', '开放世界']",https://www.vgtime.com/game/10376.jhtml
砖块迷宫建造者,BQM - BlockQuest Maker-,-1.0,-1,"['PC', 'Android', 'iOS']",2017-12-10,"['角色扮演', '沙箱', '独立']",奇幻国度风向标,"['角色扮演', '沙箱', '独立']",https://www.vgtime.com/game/10844.jhtml
数码宝贝故事：赛博侦探 黑客记忆,デジモンストーリー サイバースルゥース ハッカーズメモリー,8.3,76,"['PSV', 'PS4']",2017-12-14,"['角色扮演', '育成']",Bandai Namco,"['角色扮演', '育成']",https://www.vgtime.com/game/10123.jhtml
铳墓VR,ガングレイヴ VR,-1.0,-1,['PS4'],2017-12-14,"['动作', '主视角', '射击', '3D', 'VR']",Red Entertainment,"['动作', '主视角', '射击', '3D', 'VR']",https://www.vgtime.com/game/10493.jhtml
归于沉寂,Fade to Silence,-1.0,-1,['PC'],2017-12-14,"['生存', '第三人称']",Black Forest Games,"['生存', '第三人称']",https://www.vgtime.com/game/10574.jhtml
妖怪手表破坏者2 秘宝传说BanBaLaYa,妖怪ウォッチバスターズ2 秘宝伝説バンバラヤー,-1.0,-1,['3DS'],2017-12-16,"['策略', '角色扮演', '模拟', '冒险']",LEVEL-5,"['策略', '角色扮演', '模拟', '冒险', '迷宫']",https://www.vgtime.com/game/10468.jhtml
画中世界,Gorogoa,9.1,431,"['PC', 'iOS', 'PS4', 'Switch']",2017-12-15,"['解谜', '冒险', '独立']",Buried Signal,"['解谜', '冒险', '独立', '人生']",https://www.vgtime.com/game/10435.jhtml
小小合金,Tiny Metal,8.0,12,"['PC', 'PS4', 'Switch']",2017-12-21,['策略'],AREA 34,['策略'],https://www.vgtime.com/game/10298.jhtml
传送门 桥梁建造者,Bridge Constructor Portal,-1.0,-1,"['PC', 'Android', 'iOS', 'XBone', 'PS4', 'Switch']",2017-12-20,"['解谜', '益智']",ClockStone,"['解谜', '益智']",https://www.vgtime.com/game/10614.jhtml
莉迪与苏瑞的工作室 不可思议绘画的炼金术士,リディー＆スールのアトリエ ～不思議な絵画の錬金術士～,8.4,72,"['PC', 'PSV', 'PS4', 'Switch']",2017-12-21,"['策略', '角色扮演', '育成', '第三人称']",Gust,"['策略', '角色扮演', '育成', '第三人称']",https://www.vgtime.com/game/10463.jhtml
神舞幻想,FAITH OF DANSCHANT,6.5,113,['PC'],2017-12-22,"['动作', '角色扮演', '冒险', '第三人称']",北京九凤,"['动作', '角色扮演', '冒险', '第三人称']",https://www.vgtime.com/game/10556.jhtml
偶像大师 星光舞台,アイドルマスター ステラステージ,8.0,40,['PS4'],2017-12-21,"['音乐', '育成']",Bandai Namco,"['音乐', '育成']",https://www.vgtime.com/game/10543.jhtml
欧米伽迷宫,オメガラビリンス,7.3,15,['PSV'],2015-11-19,['角色扮演'],Matrix,['角色扮演'],https://www.vgtime.com/game/2660.jhtml
星之卡比 华丽三重奏,Kirby: Triple Deluxe,8.4,323,['3DS'],2014-01-11,"['动作', '平台']",HAL Laboratory,"['动作', '平台']",https://www.vgtime.com/game/1817.jhtml
口袋妖怪突击队,ポケモンレンジャー,-1.0,-1,['NDS'],2006-03-23,"['动作', '冒险']",HAL Laboratory,"['动作', '冒险']",https://www.vgtime.com/game/4217.jhtml
星之卡比 毛线史诗,毛糸のカービィ,8.3,51,['Wii'],2010-10-14,['平台'],HAL Laboratory,['平台'],https://www.vgtime.com/game/3942.jhtml
立体绘图方块2,立体ピクロス2,8.2,137,['3DS'],2015-10-01,"['益智', '3D']",HAL Laboratory,"['益智', '3D']",https://www.vgtime.com/game/2708.jhtml
地球冒险2,Mother 2,8.3,16,['WiiU'],1994-08-27,['角色扮演'],Ape,['角色扮演'],https://www.vgtime.com/game/2291.jhtml
触控！卡比！超级彩虹,タッチ!カービィ スーパーレインボー,7.9,12,['WiiU'],2015-01-22,"['动作', '平台']",HAL Laboratory,"['动作', '平台']",https://www.vgtime.com/game/741.jhtml
触摸卡比！,タッチ!カービィ,7.9,17,['NDS'],2005-03-24,['动作'],HAL Laboratory,['动作'],https://www.vgtime.com/game/4045.jhtml
三位一体2,Trine 2,8.2,29,"['X360', 'PS3']",2011-12-19,['动作'],Frozenbyte,['动作'],https://www.vgtime.com/game/2931.jhtml
三位一体,Trine,8.0,268,"['PC', 'WiiU', 'PS3', 'PS4']",2009-10-22,"['动作', '平台']",Frozenbyte,"['动作', '平台']",https://www.vgtime.com/game/134.jhtml
三位一体3：权力圣器,Trine 3: The Artifacts of Power,7.9,55,"['PC', 'PS4']",2015-04-21,"['动作', '平台']",Frozenbyte,"['动作', '平台']",https://www.vgtime.com/game/3501.jhtml
三位一体2：完全故事,Trine 2: Complete Story,7.9,153,"['PC', 'WiiU', 'X360', 'PS3', 'PS4']",2013-11-15,"['动作', '平台']",Frozenbyte,"['动作', '平台']",https://www.vgtime.com/game/377.jhtml
暗影刺客,Shadwen,-1.0,-1,"['PC', 'PS4']",2016-05-17,"['动作', '解谜']",Frozenbyte,"['动作', '解谜']",https://www.vgtime.com/game/3612.jhtml
直到黎明：血脉偾张,Until Dawn: Rush of Blood,7.6,128,['PS4'],2016-10-10,"['恐怖', '主视角', '射击']",Supermassive Games,"['恐怖', '主视角', '射击']",https://www.vgtime.com/game/3129.jhtml
派对总动员,Start the Party!,-1.0,-1,['PS3'],2010-09-16,"['体感', '派对']",Supermassive Games,"['体感', '派对']",https://www.vgtime.com/game/3923.jhtml
直到黎明,Until Dawn,7.9,1178,['PS4'],2015-08-25,"['角色扮演', '生存', '恐怖', '剧情']",Supermassive Games,"['角色扮演', '生存', '恐怖', '剧情']",https://www.vgtime.com/game/543.jhtml
虚拟现实 积木世界,Tumble VR,-1.0,-1,['PS4'],2016-10-10,['解谜'],Supermassive Games,['解谜'],https://www.vgtime.com/game/3580.jhtml
神秘博士 永恒之钟,Doctor Who: The Eternity Clock,-1.0,-1,"['PC', 'PSV', 'PS3']",2012-05-22,"['格斗', '即时战略', '竞速']",Supermassive Games,"['格斗', '即时战略', '竞速']",https://www.vgtime.com/game/977.jhtml
魔兽争霸3,Warcraft III,9.4,84,['PC'],2002-07-03,"['即时战略', '竞技']",Blizzard,"['即时战略', '竞技']",https://www.vgtime.com/game/10930.jhtml
暗黑破坏神2,Diablo II,9.4,77,['PC'],2000-06-29,"['格斗', '恐怖', '俯视角', '多人']",Blizzard,"['格斗', '恐怖', '俯视角', '多人']",https://www.vgtime.com/game/10934.jhtml
星际争霸 重制版,StarCraft: Remastered,8.9,38,['PC'],2017-08-14,"['策略', '即时战略']",Blizzard,"['策略', '即时战略', '好游戏啊']",https://www.vgtime.com/game/10473.jhtml
星际争霸2：虫群之心,StarCraft II: Heart of the Swarm,8.7,347,['PC'],2013-03-12,['即时战略'],Blizzard,['即时战略'],https://www.vgtime.com/game/4441.jhtml
星际争霸2：自由之翼,StarCraft II: Wings of Liberty,8.6,450,['PC'],2010-07-27,['即时战略'],Blizzard,['即时战略'],https://www.vgtime.com/game/4440.jhtml
星际争霸2：虚空之遗,StarCraft II: Legacy of the Void,8.6,570,['PC'],2015-11-10,['即时战略'],Blizzard,['即时战略'],https://www.vgtime.com/game/4442.jhtml
守望先锋,Overwatch,8.4,2300,"['PC', 'XBone', 'PS4']",2016-05-24,"['动作', '主视角', '射击']",Blizzard,"['动作', '主视角', '射击', '屁股', '电竞', 'blindwatch']",https://www.vgtime.com/game/3241.jhtml
暗黑破坏神3,Diablo III,8.2,958,"['PC', 'X360', 'XBone', 'PS3', 'PS4', 'Switch']",2012-05-15,"['动作', '角色扮演']",Blizzard,"['动作', '角色扮演', '刷刷刷', '暴雪', 'ARPG']",https://www.vgtime.com/game/84.jhtml
.hack//G.U. Last Recode,,8.0,18,"['PC', 'PS4']",2017-11-01,"['动作', '角色扮演', '科幻', '第三人称']",CyberConnect2,"['动作', '角色扮演', '科幻', '第三人称']",https://www.vgtime.com/game/10412.jhtml
使命召唤 二战,Call of Duty: WWⅡ,8.1,365,"['PC', 'XBone', 'PS4']",2017-11-03,"['主视角', '射击']",Sledgehammer Games,"['主视角', '射击', '僵尸', '二战']",https://www.vgtime.com/game/10182.jhtml
杀戮空间 入侵,Killing Floor: Incursion,-1.0,-1,"['PC', 'PS4']",2017-11-05,"['主视角', '射击', 'VR']",Tripwire Interactive,"['主视角', '射击', 'VR']",https://www.vgtime.com/game/10686.jhtml
我们的世界已经终结,俺達の世界わ終っている,-1.0,-1,['PSV'],2017-11-09,"['角色扮演', '文字']",Wizard Soft,"['角色扮演', '文字']",https://www.vgtime.com/game/10433.jhtml
索尼克 力量,Sonic Forces,7.4,46,"['PC', 'XBone', 'PS4', 'Switch']",2017-11-07,"['动作', '平台', '冒险']",Sonic Team,"['动作', '平台', '冒险']",https://www.vgtime.com/game/10155.jhtml
命运之手2,Hand of Fate 2,7.0,41,"['PC', 'XBone', 'PS4', 'Switch']",2017-11-07,"['动作', '卡牌', '独立']",Defiant Development,"['动作', '卡牌', '独立', '血统鉴定器']",https://www.vgtime.com/game/10557.jhtml
足球经理2018,Football Manager 2018,8.1,21,['PC'],2017-11-10,"['模拟', '体育', '益智', '育成']",Sports Interactive,"['模拟', '体育', '益智', '育成']",https://www.vgtime.com/game/10474.jhtml
极品飞车 复仇,Need for Speed Payback,7.2,116,"['PC', 'XBone', 'PS4']",2017-11-10,['竞速'],Ghost Games,"['竞速', '漂移']",https://www.vgtime.com/game/10361.jhtml
马里奥派对：经典100,Mario Party: The Top 100,-1.0,-1,['3DS'],2017-11-10,['派对'],Nd Cube,['派对'],https://www.vgtime.com/game/10566.jhtml
放逐 二次接触,Outcast – Second Contact,-1.0,-1,"['PC', 'XBone', 'PS4']",2017-11-14,"['动作', '冒险', '射击']",Appeal Studio,"['动作', '冒险', '射击']",https://www.vgtime.com/game/4381.jhtml
牧场物语：希望之光,Harvest Moon: Light of Hope,2.8,11,"['PC', 'PS4', 'Switch']",2017-11-15,"['模拟', '育成']",Natsume,"['模拟', '育成']",https://www.vgtime.com/game/10294.jhtml
